Time (seconds),V_ch1,V_ch2,V_ch3,I_ch1,I_ch2,I_ch3
0.482708,-263.44677734375,0,0,0,0,0
0.482917,-267.957305908203,0,0,0,0,0
0.483125,-269.246032714844,0,0,0,0,0
0.483333,-273.756561279297,0,0,0,0,0
0.483542,-275.689636230469,0,0,0,0,0
0.483750,-279.555816650391,0,0,0,0,0
0.483958,-282.133239746094,0,0,0,0,0
0.484167,-286.643768310547,0,0,0,0,0
0.484375,-286.643768310547,0,0,0,0,0
0.484583,-291.154296875,0,0,0,0,0
0.484792,-292.443023681641,0,0,0,0,0
0.485000,-291.154296875,0,0,0,0,0
0.485208,-295.664825439453,0,0,0,0,0
0.485417,-296.309173583984,0,0,0,0,0
0.485625,-298.242248535156,0,0,0,0,0
0.485833,-301.464050292969,0,0,0,0,0
0.486042,-302.752777099609,0,0,0,0,0
0.486250,-305.974578857422,0,0,0,0,0
0.486458,-307.907684326172,0,0,0,0,0
0.486667,-307.907684326172,0,0,0,0,0
0.486875,-310.485107421875,0,0,0,0,0
0.487083,-311.129486083984,0,0,0,0,0
0.487292,-312.418182373047,0,0,0,0,0
0.487500,-314.995635986328,0,0,0,0,0
0.487708,-315.639984130859,0,0,0,0,0
0.487917,-316.9287109375,0,0,0,0,0
0.488125,-320.150512695313,0,0,0,0,0
0.488333,-319.506164550781,0,0,0,0,0
0.488542,-320.794891357422,0,0,0,0,0
0.488750,-322.727966308594,0,0,0,0,0
0.488958,-324.661041259766,0,0,0,0,0
0.489167,-325.305389404297,0,0,0,0,0
0.489375,-326.594116210938,0,0,0,0,0
0.489583,-324.661041259766,0,0,0,0,0
0.489792,-327.882843017578,0,0,0,0,0
0.490000,-326.594116210938,0,0,0,0,0
0.490208,-328.527221679688,0,0,0,0,0
0.490417,-330.460296630859,0,0,0,0,0
0.490625,-329.81591796875,0,0,0,0,0
0.490833,-333.037719726563,0,0,0,0,0
0.491042,-331.104644775391,0,0,0,0,0
0.491250,-334.970825195313,0,0,0,0,0
0.491458,-333.682098388672,0,0,0,0,0
0.491667,-333.037719726563,0,0,0,0,0
0.491875,-336.903900146484,0,0,0,0,0
0.492083,-333.682098388672,0,0,0,0,0
0.492292,-340.770050048828,0,0,0,0,0
0.492500,-335.615173339844,0,0,0,0,0
0.492708,-334.970825195313,0,0,0,0,0
0.492917,-335.615173339844,0,0,0,0,0
0.493125,-335.615173339844,0,0,0,0,0
0.493333,-336.903900146484,0,0,0,0,0
0.493542,-337.548248291016,0,0,0,0,0
0.493750,-337.548248291016,0,0,0,0,0
0.493958,-343.347503662109,0,0,0,0,0
0.494167,-340.125701904297,0,0,0,0,0
0.494375,-338.192626953125,0,0,0,0,0
0.494583,-340.125701904297,0,0,0,0,0
0.494792,-340.770050048828,0,0,0,0,0
0.495000,-340.125701904297,0,0,0,0,0
0.495208,-340.770050048828,0,0,0,0,0
0.495417,-340.770050048828,0,0,0,0,0
0.495625,-341.414428710938,0,0,0,0,0
0.495833,-342.703125,0,0,0,0,0
0.496042,-340.125701904297,0,0,0,0,0
0.496250,-345.924926757813,0,0,0,0,0
0.496458,-343.991851806641,0,0,0,0,0
0.496667,-342.703125,0,0,0,0,0
0.496875,-341.414428710938,0,0,0,0,0
0.497083,-343.347503662109,0,0,0,0,0
0.497292,-342.703125,0,0,0,0,0
0.497500,-342.058776855469,0,0,0,0,0
0.497708,-344.63623046875,0,0,0,0,0
0.497917,-342.703125,0,0,0,0,0
0.498125,-345.280578613281,0,0,0,0,0
0.498333,-342.058776855469,0,0,0,0,0
0.498542,-345.280578613281,0,0,0,0,0
0.498750,-345.280578613281,0,0,0,0,0
0.498958,-348.502380371094,0,0,0,0,0
0.499167,-342.058776855469,0,0,0,0,0
0.499375,-345.280578613281,0,0,0,0,0
0.499583,-343.991851806641,0,0,0,0,0
0.499792,-348.502380371094,0,0,0,0,0
0.500000,-342.703125,0,0,0,0,0
0.500208,-341.414428710938,0,0,0,0,0
0.500417,-341.414428710938,0,0,0,0,0
0.500625,-339.481323242188,0,0,0,0,0
0.500833,-337.548248291016,0,0,0,0,0
0.501042,-333.682098388672,0,0,0,0,0
0.501250,-333.037719726563,0,0,0,0,0
0.501458,-329.81591796875,0,0,0,0,0
0.501667,-327.238494873047,0,0,0,0,0
0.501875,-324.661041259766,0,0,0,0,0
0.502083,-327.882843017578,0,0,0,0,0
0.502292,-318.217437744141,0,0,0,0,0
0.502500,-317.573089599609,0,0,0,0,0
0.502708,-313.062561035156,0,0,0,0,0
0.502917,-309.840759277344,0,0,0,0,0
0.503125,-309.196380615234,0,0,0,0,0
0.503333,-305.330230712891,0,0,0,0,0
0.503542,-303.397155761719,0,0,0,0,0
0.503750,-301.464050292969,0,0,0,0,0
0.503958,-296.309173583984,0,0,0,0,0
0.504167,-296.309173583984,0,0,0,0,0
0.504375,-293.087371826172,0,0,0,0,0
0.504583,-291.154296875,0,0,0,0,0
0.504792,-287.932495117188,0,0,0,0,0
0.505000,-283.421966552734,0,0,0,0,0
0.505208,-280.844512939453,0,0,0,0,0
0.505417,-277.622711181641,0,0,0,0,0
0.505625,-275.689636230469,0,0,0,0,0
0.505833,-271.179107666016,0,0,0,0,0
0.506042,-269.246032714844,0,0,0,0,0
0.506250,-265.3798828125,0,0,0,0,0
0.506458,-261.513702392578,0,0,0,0,0
0.506667,-259.580627441406,0,0,0,0,0
0.506875,-256.358825683594,0,0,0,0,0
0.507083,-257.003173828125,0,0,0,0,0
0.507292,-249.915222167969,0,0,0,0,0
0.507500,-248.626495361328,0,0,0,0,0
0.507708,-244.115982055664,0,0,0,0,0
0.507917,-239.605453491211,0,0,0,0,0
0.508125,-234.450561523438,0,0,0,0,0
0.508333,-231.873123168945,0,0,0,0,0
0.508542,-228.651321411133,0,0,0,0,0
0.508750,-225.42951965332,0,0,0,0,0
0.508958,-223.496444702148,0,0,0,0,0
0.509167,-218.341552734375,0,0,0,0,0
0.509375,-218.341552734375,0,0,0,0,0
0.509583,-213.186676025391,0,0,0,0,0
0.509792,-211.25358581543,0,0,0,0,0
0.510000,-206.743057250977,0,0,0,0,0
0.510208,-201.588180541992,0,0,0,0,0
0.510417,-197.077651977539,0,0,0,0,0
0.510625,-193.855850219727,0,0,0,0,0
0.510833,-189.345336914063,0,0,0,0,0
0.511042,-185.47917175293,0,0,0,0,0
0.511250,-182.257369995117,0,0,0,0,0
0.511458,-179.679916381836,0,0,0,0,0
0.511667,-177.746841430664,0,0,0,0,0
0.511875,-171.947601318359,0,0,0,0,0
0.512083,-168.725799560547,0,0,0,0,0
0.512292,-164.859634399414,0,0,0,0,0
0.512500,-160.349105834961,0,0,0,0,0
0.512708,-155.838577270508,0,0,0,0,0
0.512917,-155.194213867188,0,0,0,0,0
0.513125,-148.106262207031,0,0,0,0,0
0.513333,-146.17317199707,0,0,0,0,0
0.513542,-141.018295288086,0,0,0,0,0
0.513750,-136.507766723633,0,0,0,0,0
0.513958,-135.219039916992,0,0,0,0,0
0.514167,-131.352874755859,0,0,0,0,0
0.514375,-125.553634643555,0,0,0,0,0
0.514583,-120.398750305176,0,0,0,0,0
0.514792,-119.11003112793,0,0,0,0,0
0.515000,-113.955146789551,0,0,0,0,0
0.515208,-109.444625854492,0,0,0,0,0
0.515417,-105.578460693359,0,0,0,0,0
0.515625,-103.001014709473,0,0,0,0,0
0.515833,-96.5574111938477,0,0,0,0,0
0.516042,-92.6912460327148,0,0,0,0,0
0.516250,-87.5363616943359,0,0,0,0,0
0.516458,-86.2476425170898,0,0,0,0,0
0.516667,-77.8709564208984,0,0,0,0,0
0.516875,-73.3604354858398,0,0,0,0,0
0.517083,-70.7829895019531,0,0,0,0,0
0.517292,-65.6281051635742,0,0,0,0,0
0.517500,-63.0506629943848,0,0,0,0,0
0.517708,-57.2514190673828,0,0,0,0,0
0.517917,-55.3183364868164,0,0,0,0,0
0.518125,-47.586009979248,0,0,0,0,0
0.518333,-44.3642082214355,0,0,0,0,0
0.518542,-40.4980430603027,0,0,0,0,0
0.518750,-37.2762413024902,0,0,0,0,0
0.518958,-32.1213569641113,0,0,0,0,0
0.519167,-26.9664726257324,0,0,0,0,0
0.519375,-24.389030456543,0,0,0,0,0
0.519583,-19.8785076141357,0,0,0,0,0
0.519792,-16.6567039489746,0,0,0,0,0
0.520000,-12.1461801528931,0,0,0,0,0
0.520208,-6.34693574905396,0,0,0,0,0
0.520417,-1.83641183376312,0,0,0,0,0
0.520625,1.38539087772369,0,0,0,0,0
