Time (microseconds),V_ch1,I_ch2
381250.00,-272.011566162109,-12.0036401748657
381458.33,-273.286224365234,-12.0036401748657
381666.67,-276.472839355469,-11.9466333389282
381875.00,-279.659484863281,-11.9656362533569
382083.33,-280.934143066406,-11.6996059417725
382291.67,-282.208801269531,-11.8516235351563
382500.00,-284.120788574219,-11.3955717086792
382708.33,-286.032775878906,-11.547589302063
382916.67,-286.670104980469,-11.9656362533569
383125.00,-298.141998291016,-12.0036401748657
383333.33,-289.856750488281,-12.0036401748657
383541.67,-289.856750488281,-12.307674407959
383750.00,-290.494079589844,-11.8326206207275
383958.33,-293.043365478516,-11.8516235351563
384166.67,-292.406036376953,-12.307674407959
384375.00,-298.141998291016,-12.1176528930664
384583.33,-294.955352783203,-11.8136186599731
384791.67,-297.504669189453,-12.307674407959
385000.00,-298.779327392578,-11.9466333389282
385208.33,-300.053985595703,-12.0036401748657
385416.67,-302.603302001953,-12.1176528930664
385625.00,-301.328643798828,-12.2696695327759
385833.33,-308.339233398438,-12.858736038208
386041.67,-300.053985595703,-12.2506675720215
386250.00,-307.701904296875,-12.307674407959
386458.33,-304.515289306641,-12.2886714935303
386666.67,-306.42724609375,-12.6117076873779
386875.00,-306.42724609375,-12.4216871261597
387083.33,-308.339233398438,-12.4596910476685
387291.67,-308.9765625,-12.2506675720215
387500.00,-306.42724609375,-12.4216871261597
387708.33,-310.251220703125,-11.8516235351563
387916.67,-308.9765625,-11.9656362533569
388125.00,-310.251220703125,-12.5737037658691
388333.33,-310.251220703125,-12.7257204055786
388541.67,-311.52587890625,-12.4216871261597
388750.00,-310.888549804688,-12.4596910476685
388958.33,-310.251220703125,-12.2886714935303
389166.67,-310.251220703125,-12.2506675720215
389375.00,-311.52587890625,-12.9157419204712
389583.33,-312.800537109375,-12.5737037658691
389791.67,-311.52587890625,-12.2506675720215
390000.00,-314.712524414063,-12.5737037658691
390208.33,-313.437866210938,-12.6117076873779
390416.67,-314.712524414063,-12.4596910476685
390625.00,-313.437866210938,-12.2886714935303
390833.33,-317.261840820313,-12.307674407959
391041.67,-312.800537109375,-12.2696695327759
